,eRNA,log2FC,p_value,q_value,-log10qval,rejected
96,20:337919-343919,-2.243014923076112,2.8176061002229474e-15,2.5910357127823394e-14,13.586526601002051,True
97,2:190942782-190948782,-2.488704962398529,3.1030352599945715e-15,2.8243953590970997e-14,13.54907451078729,True
98,1:148876276-148882276,-1.346084876942289,3.1815652856508755e-15,2.866622459394526e-14,13.542629500844368,True
99,5:55432372-55438372,-2.7880924833146303,3.3207695388932623e-15,2.96212642869279e-14,13.52839640897759,True
100,ENSR00000220408,-2.7665630640356516,3.4168863203511268e-15,3.017685740349708e-14,13.520325989324608,True
101,ENSR00000115683,-1.7853211549166723,3.503234294903481e-15,3.0636127363273576e-14,13.513766133656157,True
102,7:66684562-66690562,-1.4210067182989734,3.748575509021166e-15,3.1845041467113144e-14,13.496958181260132,True
103,7:45202193-45208193,-2.2864005606062103,3.695556896863423e-15,3.1845041467113144e-14,13.496958181260132,True
104,ENSR00000013280,-1.3399953754034482,3.7219732573009655e-15,3.1845041467113144e-14,13.496958181260132,True
105,ENSR00000212626,-3.0650535062419144,3.9120846375432665e-15,3.292056128951504e-14,13.482532768755604,True
106,1:65048999-65054999,-2.215752138985216,4.0827793314897936e-15,3.403588003447566e-14,13.46806301576085,True
107,ENSR00000262495,-2.38373656350527,4.542004746467163e-15,3.751359475785842e-14,13.425811317382236,True
108,ENSR00000030704,-1.7715054984757483,5.215737828913505e-15,4.221188836230843e-14,13.374565219108652,True
109,ENSR00000295787,-2.7611398916012315,5.1765245062139425e-15,4.221188836230843e-14,13.374565219108652,True
110,ENSR00000092917,-1.9874995785055063,5.252824672888157e-15,4.221188836230843e-14,13.374565219108652,True
111,ENSR00000170450,-2.5899562807823204,6.5173840026735706e-15,5.1906308307007365e-14,13.284779858019798,True
112,ENSR00000225893,-1.474131133053262,6.920300632832806e-15,5.462750588041471e-14,13.262588627548753,True
113,3:193825696-193831696,-2.826399441365334,7.040117410242331e-15,5.5085830964352273e-14,13.258960094892787,True
114,ENSR00000247853,-1.4352753178466962,7.451982554755268e-15,5.780146468557998e-14,13.238061156444425,True
115,5:55431213-55437213,-2.6500519755133727,7.69197737440417e-15,5.91486536031769e-14,13.228055136739615,True
116,ENSR00000166139,-2.32282766442931,7.801066038975459e-15,5.947479407492401e-14,13.225667052986013,True
117,ENSR00000314177,-1.392680112384627,8.166220923650337e-15,6.173109376183137e-14,13.20949602806254,True
118,ENSR00000045535,-2.802767025172739,1.03683365773445e-14,7.771895989068315e-14,13.109473020176726,True
119,ENSR00000266090,-2.7996090458579803,1.1597580464473413e-14,8.62086814525857e-14,13.064448997317905,True
120,ENSR00000212182,-1.8603926870487002,1.217945990501015e-14,8.978577053941366e-14,13.046792485892606,True
121,ENSR00000263062,-1.535539978762071,1.3714868116553915e-14,1.0027592098332862e-13,12.998803340554087,True
122,ENSR00000013281,-1.2836500581245969,1.4251258794442074e-14,1.0335059223286446e-13,12.985687030379431,True
123,2:104844124-104850124,-2.1845812729932605,1.4911650981651328e-14,1.0726768286800793e-13,12.969531100644552,True
124,ENSR00000262508,-2.2112349483228386,1.6324577875864027e-14,1.1649218772216571e-13,12.933703198611507,True
125,ENSR00000201131,-2.134441435984336,1.9354118712664254e-14,1.3701487215632156e-13,12.863232290180278,True
126,ENSR00000091712,-1.9944467228130642,2.0316977808193378e-14,1.4269877326699602e-13,12.845579760351816,True
127,ENSR00000037509,-1.537495358202488,2.0815911326498265e-14,1.4493733358501489e-13,12.838819732668398,True
128,2:210068056-210074056,-2.0250454678968333,2.096066819783287e-14,1.4493733358501489e-13,12.838819732668398,True
129,ENSR00000209742,-2.3836131440137227,2.200206601105799e-14,1.5096802216818252e-13,12.821115034605137,True
130,ENSR00000133675,-1.4686376644481431,2.4323810126324383e-14,1.656247223868805e-13,12.780874836664458,True
131,ENSR00000147864,-1.611770203862734,3.1504704080848035e-14,2.1129470706854474e-13,12.675111381886234,True
132,2:46627448-46633448,-1.2520532090385699,3.1504704080848035e-14,2.1129470706854474e-13,12.675111381886234,True
133,ENSR00000262509,-2.128953612853533,3.728327091119049e-14,2.4818416158792477e-13,12.605225937399924,True
134,3:61679248-61685248,-2.7155225362107354,4.006809150143395e-14,2.647462045872525e-13,12.577170257239846,True
135,ENSR00000092878,-2.0149088192252527,5.795517237709665e-14,3.801177482380163e-13,12.420081852096756,True
136,ENSR00000170451,-2.186616216257247,6.016765295982565e-14,3.917485141617845e-13,12.40699264206438,True
137,ENSR00000049060,-2.9367697137377498,6.331683894354965e-14,4.060580145281705e-13,12.391411913246687,True
138,ENSR00000153769,-2.186195866843209,6.375051296760563e-14,4.060580145281705e-13,12.391411913246687,True
139,ENSR00000026082,-1.2361501524998222,6.418630050277135e-14,4.060580145281705e-13,12.391411913246687,True
140,ENSR00000182881,-2.8513319654490368,6.353470877437649e-14,4.060580145281705e-13,12.391411913246687,True
141,ENSR00000309925,-1.6533470557016512,6.640621666064529e-14,4.1685486626648525e-13,12.380015124284864,True
142,ENSR00000145514,-2.1582556701972697,6.754434919726713e-14,4.1685486626648525e-13,12.380015124284864,True
143,ENSR00000099694,-2.052618594993418,6.731495439774025e-14,4.1685486626648525e-13,12.380015124284864,True
144,ENSR00000252454,-2.295309635046845,6.776228207246677e-14,4.1685486626648525e-13,12.380015124284864,True
145,ENSR00000153457,-2.752546282588683,7.155910575818454e-14,4.3719672833082613e-13,12.359323096661003,True
146,17:64121472-64127472,0.847549543332202,7.327967210415108e-14,4.446630443326719e-13,12.351968962993869,True
147,ENSR00000148945,-1.7275183575323019,7.580830479865335e-14,4.568987018945864e-13,12.340180075826586,True
148,ENSR00000099695,-2.054568512240993,7.684360204336794e-14,4.60030154514659e-13,12.33721369981821,True
149,13:22881603-22887603,-3.1738624735121306,8.477629261393917e-14,5.041363534108916e-13,12.297451984338297,True
150,ENSR00000118753,-1.4764916506615346,9.071122777071642e-14,5.358570541157553e-13,12.270951047785498,True
151,ENSR00000160143,-2.6893938342180146,1.0921770588113918e-13,6.40935484513001e-13,12.193185683632684,True
152,ENSR00000213403,-1.643578151623997,1.1032792876605844e-13,6.43219035681857e-13,12.191641111384515,True
153,ENSR00000115682,-1.4929437155944916,1.3142300646754616e-13,7.61229362136696e-13,12.11848446845647,True
154,5:87320506-87326506,-2.0845590753864762,1.3320034971381947e-13,7.665465286756578e-13,12.115461478730287,True
155,ENSR00000135365,-1.879921119614417,1.4197359923710495e-13,8.117977597403693e-13,12.090552151508186,True
156,ENSR00000045534,-2.521103166754653,1.5233084929384408e-13,8.654720864338147e-13,12.062746934609217,True
157,20:19898008-19904008,-1.8248673184961763,1.656321769931223e-13,9.350879865687663e-13,12.029147522514148,True
158,ENSR00000053382,-1.0641004720885776,1.8128002770459422e-13,1.0169923566823776e-12,11.992682311052812,True
159,ENSR00000135364,-1.837161150214049,1.8995659626531817e-13,1.0429732552375342e-12,11.981726827960506,True
160,1:39047635-39053635,-1.9687167785704214,1.8869255552388172e-13,1.0429732552375342e-12,11.981726827960506,True
161,ENSR00000086044,-2.9025408110599735,1.9058816211179158e-13,1.0429732552375342e-12,11.981726827960506,True
162,ENSR00000168729,-2.8921025849718984,1.8995590741524728e-13,1.0429732552375342e-12,11.981726827960506,True
163,ENSR00000295788,-2.2404213445873586,2.0233250165925712e-13,1.1004914114637643e-12,11.958413342450433,True
164,ENSR00000026654,-1.8378360471688415,2.177819458335961e-13,1.1632424891231598e-12,11.934329742957942,True
165,ENSR00000001590,-1.523321706683428,2.1561675573001618e-13,1.1632424891231598e-12,11.934329742957942,True
166,ENSR00000180753,-1.902719011672637,2.177819458335961e-13,1.1632424891231598e-12,11.934329742957942,True
167,ENSR00000092918,-1.6963184549181138,2.2440593836879165e-13,1.1844384439346873e-12,11.926487504932064,True
168,13:76589783-76595783,-1.1944621484198765,2.2440593836879165e-13,1.1844384439346873e-12,11.926487504932064,True
169,ENSR00000088188,-1.9384536964786887,2.2590462892925502e-13,1.1853348764993852e-12,11.926158937020983,True
170,ENSR00000094549,-1.7296325051463495,2.606124383158422e-13,1.359452017413633e-12,11.866636116462091,True
171,6:166979007-166985007,-1.7090340413305036,2.721004490244358e-13,1.4111255844755625e-12,11.8504343340715,True
172,ENSR00000088720,-2.3330972800390315,2.888321198884579e-13,1.4892384447428002e-12,11.827035760981616,True
173,ENSR00000091711,-1.853199412218339,2.907524422617182e-13,1.490524014353176e-12,11.826661022504846,True
174,ENSR00000075534,-1.4462032850035775,2.9560845637013794e-13,1.5067585318980745e-12,11.821956340695781,True
175,ENSR00000143242,-2.2905551783738325,3.065721301028647e-13,1.5537632957486098e-12,11.808615142021708,True
176,ENSR00000326714,-1.2676167582005067,3.1688739673667266e-13,1.5969692536108025e-12,11.796703445236412,True
177,ENSR00000129632,-1.8813049392355274,3.6405704116033946e-13,1.8243757343540608e-12,11.73888571285415,True
178,ENSR00000029395,-1.7684839906250955,3.863224629502168e-13,1.9251376366010803e-12,11.71553821541287,True
179,ENSR00000246820,-1.4728042467416345,3.8887872867979487e-13,1.927110144346539e-12,11.715093462451513,True
180,ENSR00000066668,-2.0517411351985886,3.9664409715196233e-13,1.9547322356881236e-12,11.708912724982943,True
181,ENSR00000075569,-1.938534361461799,4.599439777363602e-13,2.2542309238507326e-12,11.647001596800504,True
182,ENSR00000177500,-2.217449206118699,5.058781747743159e-13,2.4524537554620063e-12,11.610399173117035,True
183,ENSR00000292028,-2.0743116859866126,5.058873217544946e-13,2.4524537554620063e-12,11.610399173117035,True
184,ENSR00000180366,-1.3145298711517313,8.584717882345452e-13,4.1392261357038614e-12,11.38308084641741,True
185,5:1562421-1568421,-1.7578423235036227,9.742833519779002e-13,4.672369623463909e-12,11.330462808215618,True
186,ENSR00000128820,-1.5910470583838332,9.998687144519755e-13,4.769427236851134e-12,11.321533772492492,True
187,14:103262216-103268216,-1.9765335289927377,1.0194708101223571e-12,4.837063631006078e-12,11.315418199480874,True
188,22:32822547-32828547,-1.906003777697502,1.130688373046216e-12,5.336370522524998e-12,11.272754023487792,True
189,ENSR00000266089,-2.350133847495549,1.2906874316486794e-12,6.0594378370032734e-12,11.21756766553871,True
190,ENSR00000325274,-1.9507700535213515,1.3854931650878176e-12,6.4367703294704855e-12,11.191331986664583,True
191,ENSR00000109507,-1.2009865200772967,1.3854931650878176e-12,6.4367703294704855e-12,11.191331986664583,True
192,ENSR00000186834,-1.8986274829071834,1.6270984508713056e-12,7.520061234078781e-12,11.123778623036783,True
193,1:205554617-205560617,-2.247284129581389,1.7914054749434772e-12,8.23677156520403e-12,11.084242978370698,True
194,ENSR00000010575,-1.6739847996692363,1.8556653523132268e-12,8.488479457761018e-12,11.071170098006437,True
195,ENSR00000254632,-2.085986894157799,1.8856076245166187e-12,8.581438780963388e-12,11.066439891376474,True
196,17:29740603-29746603,-1.5565678947900816,1.9345055049292685e-12,8.759283809121357e-12,11.05753140187553,True
197,ENSR00000222533,-1.9722694870857163,2.0101930353249097e-12,9.056021149039493e-12,11.0430625719221,True
198,ENSR00000301681,-1.8922320974881401,2.0821216119735183e-12,9.332927024524514e-12,11.029982129968294,True
199,ENSR00000032190,-2.7170095790992144,2.226507191456226e-12,9.930222073894767e-12,11.003041039078774,True
200,ENSR00000341824,-1.358803365427303,2.262316109187744e-12,1.0039731191022227e-11,10.998277915061376,True
201,ENSR00000310932,-1.6499258331250812,2.411256065474507e-12,1.0647724803976535e-11,10.972743181956643,True
202,ENSR00000290783,-1.2022801686857176,2.449967078752855e-12,1.076537258250023e-11,10.967970934932572,True
203,ENSR00000168730,-2.4897143116926714,2.481375251118331e-12,1.0849934921556624e-11,10.964572866727305,True
204,ENSR00000135034,-2.5531976509364127,2.493931284713727e-12,1.0851642468120217e-11,10.9645045234877,True
205,ENSR00000143022,-2.356880823200809,2.6110048365492856e-12,1.1305904437873605e-11,10.946694689694896,True
206,ENSR00000212229,-1.6358597763422473,2.8996821425626354e-12,1.2454546132067085e-11,10.904672094376396,True
207,ENSR00000015443,-2.9898132557104335,2.908903510865346e-12,1.2454546132067085e-11,10.904672094376396,True
208,ENSR00000011610,-1.1740694758395551,2.9181615937242387e-12,1.2454546132067085e-11,10.904672094376396,True
209,ENSR00000092919,-1.5435777618086273,2.96483704900688e-12,1.259349832244827e-11,10.89985361134617,True
210,ENSR00000170452,-1.8794135091859983,3.2400771907905657e-12,1.3676053046017987e-11,10.86403922335159,True
211,ENSR00000115040,-1.861866226775731,3.2503623831343197e-12,1.3676053046017987e-11,10.86403922335159,True
212,ENSR00000258359,-2.8831804364838027,3.484563581330583e-12,1.459263246266141e-11,10.835866355750076,True
213,ENSR00000045533,-2.2551100178261083,3.7005185065247e-12,1.5424591158037536e-11,10.811786338488329,True
214,ENSR00000116671,-1.1901250307143127,3.7239755003339704e-12,1.545016812231582e-11,10.811066790401167,True
215,ENSR00000173659,-0.9969734180978054,3.941755436297483e-12,1.627799004248775e-11,10.788399221519704,True
216,5:87318918-87324918,-1.6666485355141638,4.49962434641632e-12,1.849615169125971e-11,10.732918621494486,True
217,ENSR00000012238,-1.4204031863501723,4.791795692070782e-12,1.9606797051959347e-11,10.70759334647866,True
218,4:54002594-54008594,-1.3573542588247791,4.822015837003375e-12,1.9640356742497766e-11,10.706850628061739,True
219,ENSR00000294629,-1.5004148376685698,5.167015589209329e-12,2.0949899570794188e-11,10.67881805460482,True
220,ENSR00000243861,-1.4746635190111563,5.31503092876416e-12,2.145252302469516e-11,10.668521623233769,True
221,19:36677323-36683323,-1.320564707223636,6.196755487498083e-12,2.4898675202019326e-11,10.603823760043177,True
222,ENSR00000010062,-2.3308009846361237,6.72127626189486e-12,2.688510504757944e-11,10.570488262274273,True
223,ENSR00000243860,-1.4427262462313504,7.0875076324240775e-12,2.8223467893403024e-11,10.549389624372015,True
224,ENSR00000271728,-1.3990834895829198,7.519979944444416e-12,2.9812542713086303e-11,10.525600981392099,True
225,ENSR00000013533,-1.5042176933907185,7.830680338001571e-12,3.077077912553921e-11,10.511861507144204,True
226,1:46325179-46331179,-2.589740998964284,7.806336526860115e-12,3.077077912553921e-11,10.511861507144204,True
227,ENSR00000043973,-1.2271351384088014,8.128620929249876e-12,3.180144679338109e-11,10.49755312152221,True
228,ENSR00000074564,-1.0190776025543522,8.33338947538437e-12,3.2460189572239557e-11,10.48864894815929,True
229,ENSR00000204285,-0.9476053182832553,9.642513453900559e-12,3.739618261251869e-11,10.427172728145319,True
230,ENSR00000050878,-1.8728084293477527,1.0132545954586921e-11,3.912654108870793e-11,10.40752854342272,True
231,ENSR00000132475,-1.7773484923142402,1.1609498104869427e-11,4.4636518575618665e-11,10.350309685539099,True
232,ENSR00000025054,-2.7183424272002816,1.2348388456047611e-11,4.72736588102767e-11,10.32538078357353,True
233,ENSR00000027731,-1.5202450494603552,1.2814153238756567e-11,4.884711405543102e-11,10.311161089812666,True
234,10:61445444-61451444,-1.4773613098621672,1.342016971755976e-11,5.0939537821545986e-11,10.292944999742698,True
235,ENSR00000234710,-1.6962905308374008,1.3754762149487496e-11,5.198833829382562e-11,10.284094063723476,True
236,ENSR00000154577,-2.141134531495848,1.4272023154066864e-11,5.371580022543309e-11,10.26989795002827,True
237,13:43058818-43064818,-2.002104534864376,1.4493120808421616e-11,5.431875529879026e-11,10.265050190367106,True
238,ENSR00000026653,-1.6410550753651139,1.471758696233435e-11,5.4929236696243676e-11,10.260196435948833,True
239,ENSR00000216088,-1.3480428888840834,1.536433919085465e-11,5.710412732600978e-11,10.243332501033802,True
240,ENSR00000087861,-1.2368063125827384,1.6236901216735206e-11,6.009674641214857e-11,10.22114903970274,True
241,1:148954104-148960104,-1.2141438985084627,1.6386962950863047e-11,6.040153286020594e-11,10.2189520397848,True
242,ENSR00000256319,-2.091658099329637,1.705312260020092e-11,6.259829365999679e-11,10.203437504874994,True
243,ENSR00000279703,-1.996604141119625,1.7854692863565133e-11,6.527207391106598e-11,10.185272588103429,True
244,ENSR00000156547,-1.8348782309603875,1.9856047386309003e-11,7.199835068531557e-11,10.142677452130823,True
245,ENSR00000088461,-1.6031759816978821,1.981082247854713e-11,7.199835068531557e-11,10.142677452130823,True
246,2:237105331-237111331,-1.331127128838397,2.1842700724817083e-11,7.888133217221391e-11,10.103025763506043,True
247,ENSR00000217166,-1.7355461915502355,2.3786941380670765e-11,8.555625690144483e-11,10.067748224130986,True
248,ENSR00000292170,-1.7747118177985182,2.42988218969679e-11,8.70463820566079e-11,10.060249274925788,True
249,ENSR00000036711,-1.6444451286386423,2.760477085139723e-11,9.810175812148252e-11,10.008323209382372,True
250,ENSR00000061968,-2.2893627161978687,2.76048669153499e-11,9.810175812148252e-11,10.008323209382372,True
251,ENSR00000283588,-1.571069167498155,2.8540987702538023e-11,1.0102603583596792e-10,9.995566687972286,True
252,ENSR00000328145,-3.90201977084026,3.474928204981332e-11,1.2251525529025092e-10,9.911809830680047,True
253,2:236571406-236577406,-1.757262561470917,3.505776419349317e-11,1.2311624275825163e-10,9.909684646703681,True
254,ENSR00000217500,-3.896851415144125,3.534251657013576e-11,1.2362950894337686e-10,9.907877855770757,True
255,ENSR00000072400,-0.9684696625239194,3.5698181620361116e-11,1.2438585158344576e-10,9.905229016178039,True
256,ENSR00000168733,-1.6690909207703348,3.602268710694036e-11,1.2502815914159844e-10,9.902992163131582,True
257,ENSR00000008301,-1.2225798982660445,3.645983103329608e-11,1.2605491969651205e-10,9.89944019992523,True
258,ENSR00000085056,-1.3652806428606519,3.9075974126495017e-11,1.3457825838159672e-10,9.871025096334744,True
