,eRNA,log2FC,p_value,q_value,-log10qval,rejected
36,ENSR00000046851,-1.605841933298972,2.7856437506335883e-08,3.951215741030274e-07,6.4032692566812495,True
37,ENSR00000199772,1.010084534600151,2.740644448904084e-08,3.951215741030274e-07,6.4032692566812495,True
38,ENSR00000263774,-1.2253683171435583,2.9108516204257486e-08,4.022946213870458e-07,6.395455773835752,True
39,ENSR00000011593,-0.9317388186794849,3.382467325171689e-08,4.557874720668851e-07,6.341237616160897,True
40,ENSR00000237730,-1.6198334992187675,3.9857661761684173e-08,5.239824314523846e-07,6.280683274182675,True
41,ENSR00000303909,-1.8111585320254302,4.263782953261725e-08,5.471854790019214e-07,6.2618654362751744,True
42,ENSR00000310929,1.104005663672616,4.6258376992119564e-08,5.798433767151732e-07,6.236689299220066,True
43,ENSR00000046934,-1.8256564879143484,4.860354081059421e-08,5.953933749297791e-07,6.225196002150575,True
44,ENSR00000151939,-1.7893608147032312,6.014640835116673e-08,7.204203133617526e-07,6.142414050077182,True
45,ENSR00000151940,-1.759022084737379,7.410513371424908e-08,8.68318849390875e-07,6.061320771247744,True
46,ENSR00000266522,-1.8077948071721253,8.089106112775387e-08,9.276655733587093e-07,6.032608560226683,True
47,ENSR00000049248,-2.6448427745240677,9.056305342931947e-08,1.0169476208000666e-06,5.992701415399104,True
48,ENSR00000264109,-1.3284374128577896,1.1561151561409476e-07,1.2717266717550423e-06,5.895606220215956,True
49,ENSR00000311653,-1.262224604722648,1.52720518604356e-07,1.6463271905549577e-06,5.783483848995285,True
50,ENSR00000115682,-1.0991526821589155,1.9729999473219042e-07,2.0450903300125124e-06,5.689287504791311,True
51,14:105069641-105075641,-1.5563031605945272,1.9729999473219042e-07,2.0450903300125124e-06,5.689287504791311,True
52,ENSR00000018884,-1.4819824616304202,2.885470503458606e-07,2.934469059177715e-06,5.532470465294802,True
53,3:112381813-112387813,1.2690655223438716,3.1816235906839343e-07,3.1757316951456306e-06,5.498156196496791,True
54,ENSR00000000138,-1.4649534932155694,3.507297194979601e-07,3.437151251080009e-06,5.463801356409727,True
55,ENSR00000018883,-1.44576524583859,3.7591277598702297e-07,3.6181604688750957e-06,5.441512175673684,True
56,ENSR00000092970,-1.086214243654977,3.864731576682561e-07,3.65454442075772e-06,5.437166754925797,True
57,ENSR00000115691,-0.919403779780079,4.753423137357027e-07,4.417405294888685e-06,5.354832752596104,True
58,ENSR00000118753,-0.983341300715966,4.953192265584696e-07,4.525034968051103e-06,5.3443780603542566,True
59,ENSR00000013685,-0.8909437158982926,5.526856870712569e-07,4.9649597555234584e-06,5.304084267415312,True
60,ENSR00000163987,-0.6090623419366913,6.064793449071112e-07,5.358891260736605e-06,5.270925055298464,True
61,ENSR00000170423,1.0213993283055502,7.157826339688731e-07,6.222690963051977e-06,5.206021766808215,True
62,ENSR00000264041,-0.6789586085414165,7.762859915643122e-07,6.641557927828005e-06,5.17773003507523,True
63,ENSR00000230179,-1.0137413537925235,8.417005351141673e-07,6.97963982194671e-06,5.156166988175839,True
64,ENSR00000120098,1.0990376451206263,8.417005351141673e-07,6.97963982194671e-06,5.156166988175839,True
65,2:95035509-95041509,1.0576304897361786,1.115046253252105e-06,8.970297470192307e-06,5.047193154779659,True
66,ENSR00000039212,-0.9117754132850694,1.115046253252105e-06,8.970297470192307e-06,5.047193154779659,True
67,ENSR00000083522,-1.2032409176265446,1.2401935237432501e-06,9.830357489670762e-06,5.007430688376582,True
68,ENSR00000313237,-0.9209229054734435,1.3787960696568493e-06,1.077059538471075e-05,4.967760288796022,True
69,ENSR00000173659,-0.881274774050741,1.4345689600007793e-06,1.1046180992006002e-05,4.956787845125966,True
70,ENSR00000140259,-1.6191079454454727,1.7020150097540106e-06,1.2910009731971361e-05,4.889073430348617,True
71,ENSR00000299552,-1.6206086050132416,1.7245282016733542e-06,1.2910009731971361e-05,4.889073430348617,True
72,ENSR00000309925,-1.0909264744976315,1.8653479523319078e-06,1.3772911593245181e-05,4.86097424019231,True
73,3:112379306-112385306,0.8303769973580589,2.2080541998888616e-06,1.6082989374866166e-05,4.793633224969072,True
74,ENSR00000163986,-0.636351339783653,2.295574433994842e-06,1.6280455525305525e-05,4.7883334477662975,True
75,ENSR00000058752,-1.0931258268257549,2.267314185516185e-06,1.6280455525305525e-05,4.7883334477662975,True
76,ENSR00000313236,-0.8855141922167131,2.450392352569475e-06,1.715274646798633e-05,4.765666331574943,True
77,ENSR00000283466,-1.129937453752951,2.580240673845453e-06,1.7830124656444862e-05,4.748845620514108,True
78,ENSR00000037909,-0.9487903722129929,3.049436646434406e-06,2.080565003073601e-05,4.681818711000491,True
79,ENSR00000154577,-1.4656843538267221,3.2508473923822433e-06,2.1902584306175365e-05,4.659504639329044,True
80,ENSR00000326714,-0.8402175783246256,3.334932707670927e-06,2.21917127090695e-05,4.653809178552398,True
81,3:64575455-64581455,-1.121536330294719,3.5294485464691137e-06,2.2920153813817498e-05,4.639782472207788,True
82,3:193825696-193831696,-0.6212472751430277,3.4894569047372166e-06,2.2920153813817498e-05,4.639782472207788,True
83,ENSR00000163985,-0.7321734164400624,3.754467365394896e-06,2.409116559461725e-05,4.618142187172089,True
84,ENSR00000137722,0.9046341771578452,3.8854663313429216e-06,2.4638427677574524e-05,4.608387010498726,True
85,ENSR00000169560,0.7677688574755689,4.035620523421698e-06,2.5293017001445292e-05,4.59699936405493,True
86,ENSR00000170422,0.9373344009224251,4.408769262085909e-06,2.7003711730276195e-05,4.568576536834105,True
87,ENSR00000001825,-0.8893266176661004,4.408058975657738e-06,2.7003711730276195e-05,4.568576536834105,True
88,ENSR00000094570,-1.095173906066316,4.815157239798075e-06,2.91614578904625e-05,4.535190767804133,True
89,5:154424936-154430936,-1.0504082857274468,5.323172164454741e-06,3.1879886629345617e-05,4.496483231703063,True
90,ENSR00000270559,-1.3671829770914106,5.3893387092485855e-06,3.192146773939547e-05,4.495917148133787,True
91,ENSR00000039781,-0.8205846526134287,5.5963091061485085e-06,3.278707182841354e-05,4.48429736788528,True
92,ENSR00000058622,-1.3256570818503703,6.029699954108172e-06,3.494632554047639e-05,4.456598481760584,True
93,ENSR00000012140,-0.8408946827836214,6.41759451410988e-06,3.6798760033034313e-05,4.434166815018973,True
94,ENSR00000043025,-0.8151957201324552,8.215398913599e-06,4.66115790992617e-05,4.331506183862544,True
95,ENSR00000294629,-1.0917658235113818,9.515119804582465e-06,5.3423433069478634e-05,4.272268207006825,True
96,ENSR00000156548,0.7653451258005337,9.630744958456509e-06,5.3515170439258334e-05,4.271523087060509,True
97,5:138939407-138945407,-0.7911926902116239,9.870177475620121e-06,5.428597611591066e-05,4.2653123487186395,True
98,20:44357742-44363742,-0.9668407138258631,1.0363331831491747e-05,5.6422584415899507e-05,4.2485470250247115,True
99,ENSR00000039213,-0.7449632350381694,1.1010570832839029e-05,5.934697678900237e-05,4.226601399662977,True
100,ENSR00000229548,-0.9940885971164272,1.3353947430727764e-05,7.12651253976462e-05,4.1471229463427255,True
101,ENSR00000066199,1.2449025802640445,1.4877623518698402e-05,7.861803016253371e-05,4.104477841974328,True
102,ENSR00000229547,-0.9703173193521446,1.5233954190140619e-05,7.897105212384504e-05,4.1025320758841595,True
103,ENSR00000119894,-1.2614388195054933,1.5237457181595331e-05,7.897105212384504e-05,4.1025320758841595,True
104,ENSR00000309654,-0.8741409903452012,1.560557914464029e-05,8.010863960915348e-05,4.096320643313484,True
105,ENSR00000001826,-0.8054780805779322,1.716120226280386e-05,8.726309452501209e-05,4.059169390119457,True
106,ENSR00000085860,-0.9866990409435219,1.8514583408600007e-05,9.326505100220004e-05,4.030281067940266,True
107,ENSR00000059933,-0.5116371852440516,1.9172776201258035e-05,9.568635530072297e-05,4.019149987406944,True
108,ENSR00000246413,-0.6513542296168374,1.955160894220065e-05,9.66818093563867e-05,4.014655230563295,True
109,5:43048497-43054497,0.8508856356368779,1.9784234681917524e-05,9.694274994139587e-05,4.013484664957445,True
110,ENSR00000313719,-0.8548047546448234,2.2253917724809658e-05,0.0001080618166997514,3.9663277355193363,True
111,ENSR00000169561,0.7299053013365804,2.2515798026109767e-05,0.00010835727800065325,3.9651419132378365,True
112,ENSR00000106756,-0.7607762721034096,2.2777465416527043e-05,0.00010864649433192989,3.963984282384054,True
113,ENSR00000170421,0.885091379144295,2.7138245083819894e-05,0.00012609925948430106,3.8992874638061896,True
114,ENSR00000115683,-0.7686726970480664,2.7138245083819894e-05,0.00012609925948430106,3.8992874638061896,True
115,ENSR00000229546,-0.8423358924936448,2.7138245083819894e-05,0.00012609925948430106,3.8992874638061896,True
116,ENSR00000094568,-1.0269443139793768,3.0122087770410888e-05,0.00013876756673719204,3.857712026914354,True
117,ENSR00000238324,-1.0199165445422327,3.498510258669821e-05,0.00015980483300195197,3.796410090389117,True
118,ENSR00000119895,-1.0217766575869274,3.833959350165805e-05,0.00017365580586045117,3.7603106922783205,True
119,ENSR00000300538,-1.0619981495034319,5.373402230512599e-05,0.00023984397822751136,3.6200711809103754,True
120,2:46627448-46633448,-0.7230653851624163,5.384252572454337e-05,0.00023984397822751136,3.6200711809103754,True
121,ENSR00000230148,-0.7957256497130893,5.758518805371061e-05,0.00025441324886024604,3.5944602760539968,True
122,ENSR00000253769,-0.9839627776873173,5.8223706284361326e-05,0.0002551429080265915,3.5932164988493778,True
123,ENSR00000247300,-0.6177124438046886,6.295987672101408e-05,0.00027367236735989183,3.5627690509967205,True
124,ENSR00000142755,-1.055497769648588,6.353982280280944e-05,0.0002739837159257143,3.5622752484707205,True
125,ENSR00000066198,1.2166513815584319,7.113119971655663e-05,0.0003042834654541589,3.5167216462521433,True
126,ENSR00000260944,-0.6668885527134464,7.272045298220076e-05,0.00030863247368036385,3.51055838028774,True
127,ENSR00000004192,-1.0529096912819076,7.594129841623927e-05,0.0003197840612996325,3.495143186187411,True
128,ENSR00000001589,-0.6375863040179124,8.765021614881233e-05,0.0003634112808016142,3.4396015957020274,True
129,ENSR00000238352,-0.6840426226739333,8.765021614881233e-05,0.0003634112808016142,3.4396015957020274,True
130,ENSR00000318162,-0.83627224917407,9.551925449157857e-05,0.00039301433718290726,3.4055916062509124,True
131,ENSR00000179515,0.8975362447815012,0.00010319069307252393,0.000421361996712806,3.375344636649581,True
132,ENSR00000122957,-0.7729007988345368,0.00011010600836681011,0.0004462190865391778,3.3504518571777733,True
133,ENSR00000218551,0.7929147012127966,0.00012797983839848273,0.0005147845738565836,3.28837447573296,True
134,ENSR00000041252,-0.6087564185359434,0.00013790715526957795,0.0005506070865948335,3.259158203314599,True
135,3:15651471-15657471,-0.6639037943502747,0.0001393867887176928,0.0005524226405796795,3.257728530532713,True
136,ENSR00000189594,-0.7193714797623213,0.00015645736656871615,0.0006155512451134161,3.2107357858787853,True
137,ENSR00000020715,-0.6852935610925615,0.00016864869329578987,0.0006587075774379038,3.1813073406262857,True
138,ENSR00000091917,-0.8785933368911579,0.00017774545569793226,0.0006892431699365863,3.1616275288472138,True
139,2:24098555-24104555,-0.7591507538038469,0.00018151334473783055,0.0006938701617992246,3.158721787887393,True
140,ENSR00000225893,-0.5967419756551083,0.00018151334473783055,0.0006938701617992246,3.158721787887393,True
141,ENSR00000038731,-0.8315159045407338,0.0001853562331450935,0.0007035704906000381,3.1526923841638737,True
142,ENSR00000069213,-0.6849909300326255,0.00019325164015538212,0.0007284100282779787,3.1376240837505263,True
143,ENSR00000205037,-0.6488311873128417,0.00021897038953360074,0.0008196183330459084,3.0863883359569964,True
144,ENSR00000204284,-0.5546900418831097,0.0002212554750840228,0.0008224600073812985,3.08488521069822,True
145,ENSR00000093123,0.7032578351680241,0.00023784865577215942,0.0008780851058985885,3.0564633892978774,True
146,ENSR00000189515,-0.5158999814587296,0.00024280130901121425,0.0008902714663744523,3.0504775457462956,True
147,ENSR00000243144,-0.6493816127826771,0.00026359570774954017,0.0009569581700766623,3.0191070454017557,True
148,ENSR00000251053,-0.9472705758427852,0.0002662761717300727,0.0009569581700766623,3.0191070454017557,True
149,ENSR00000038577,-1.3047359866234964,0.0002663148896317242,0.0009569581700766623,3.0191070454017557,True
150,ENSR00000032977,-0.7100399802198357,0.00028027488072695204,0.001000451395442564,2.999804005682282,True
151,1:223100353-223106353,-0.6627189431233277,0.0002949304658580235,0.0010458389545886491,2.9805351859450497,True
152,7:55943729-55949729,0.5894015419105925,0.00032971500266784973,0.0011615450093985032,2.9349639568024686,True
153,ENSR00000219684,0.9865012315915792,0.00034329187775469734,0.0012015215721414407,2.9202684274585935,True
154,ENSR00000204283,-0.5355098909531146,0.00034677383913437037,0.0012058780599575845,2.9186966064289033,True
155,7:129352647-129358647,1.0793446026913884,0.0003502397338293424,0.0012101231829103561,2.9171704189932375,True
156,ENSR00000119748,-0.6660486156550659,0.00035739036880714115,0.0012191987897914498,2.9139254770963023,True
157,ENSR00000142546,-0.7883743641032261,0.00035739036880714115,0.0012191987897914498,2.9139254770963023,True
158,ENSR00000091918,-0.8698419623145786,0.00036832492508782146,0.0012485983309580867,2.903577249939871,True
159,ENSR00000320173,0.6011243869243774,0.0004030026402369374,0.0013576151442981827,2.8672233260760254,True
160,ENSR00000087861,-0.5687802876747969,0.00042779625518594945,0.0014321874630138307,2.8440001322907524,True
161,ENSR00000278918,-1.540127251699537,0.0004494859194853191,0.0014955117938431296,2.8252101577040136,True
162,ENSR00000318131,-0.48218366676366914,0.0004630736448350799,0.0015312680648227489,2.8149487747605786,True
163,ENSR00000292860,-0.9837191258600305,0.00048166703623499625,0.0015830398325040428,2.800508157267104,True
164,ENSR00000121581,-0.9835570228467918,0.0004864253434740121,0.0015889894553484396,2.798878984793364,True
165,ENSR00000218550,0.7693390601774096,0.0004961588779870132,0.0016110218990060248,2.7928985560718833,True
166,ENSR00000177512,-0.8541794226924815,0.0005419152166919488,0.0017386446535533357,2.75978917059674,True
167,ENSR00000053382,-0.45954249572902844,0.0005419152166919488,0.0017386446535533357,2.75978917059674,True
168,ENSR00000062690,-0.7447017182054296,0.0005634926007745564,0.0017866030106910935,2.747971938495973,True
169,ENSR00000302853,-0.7266862799248823,0.0005634926007745564,0.0017866030106910935,2.747971938495973,True
170,ENSR00000147921,-0.5830703900697365,0.0006032004498425596,0.0019013160378078342,2.7209456884642735,True
171,ENSR00000023782,-1.1679145249129292,0.0006903188968797784,0.0021632667756872124,2.6648899197358293,True
172,ENSR00000085211,-0.6075195813856613,0.0007244408100226384,0.002244101129897713,2.6489575755946233,True
173,ENSR00000091916,-0.6229420959661559,0.0007244408100226384,0.002244101129897713,2.6489575755946233,True
174,ENSR00000305840,-0.6377717533861339,0.0007672050479879296,0.002362991547802823,2.626537831795121,True
175,ENSR00000079925,-1.2055940811984907,0.0008196053095564107,0.002495860236445793,2.6027797379959576,True
176,ENSR00000278571,-1.2055860407074113,0.0008196053095564107,0.002495860236445793,2.6027797379959576,True
177,ENSR00000066197,1.0403830333922344,0.0008845960977336422,0.0026786364981934447,2.572086217910958,True
178,ENSR00000115690,-0.5574101007644179,0.0008929693556977517,0.0026888853783301014,2.5704277104653293,True
179,ENSR00000074383,0.45670056389263364,0.0009448697913946027,0.0028137282738214964,2.550717845379559,True
180,ENSR00000123010,0.5880307808727322,0.0009443635642807654,0.0028137282738214964,2.550717845379559,True
181,ENSR00000109507,-0.5486241024726207,0.00105715299753093,0.0031307992619185234,2.504344777236449,True
182,ENSR00000000408,-0.8458978673465725,0.0010767338156827209,0.0031713635336228776,2.4987539719126395,True
183,ENSR00000241449,-0.8790212358317423,0.0010972430456026043,0.0031796451697838905,2.4976213420919615,True
184,ENSR00000284906,-0.6208439768777892,0.0010972430456026043,0.0031796451697838905,2.4976213420919615,True
185,ENSR00000100122,-0.6208293284919955,0.0010972430456026043,0.0031796451697838905,2.4976213420919615,True
186,8:42525589-42531589,-0.5765401972729428,0.0011178110759528957,0.0032219260424524642,2.491884432794339,True
187,ENSR00000111343,-0.9155271692022873,0.0011816733677718118,0.003369957382164056,2.472375591356559,True
188,3:88159307-88165307,0.4193361795677016,0.0011816733677718118,0.003369957382164056,2.472375591356559,True
189,ENSR00000142544,-0.7436700836405453,0.0012036990223547807,0.003414704068680141,2.4666469279731227,True
190,ENSR00000216845,-0.5938736497291873,0.001226103393411093,0.003424195487298337,2.465441449417939,True
191,ENSR00000229029,-0.341683727346997,0.0012136025377094978,0.003424195487298337,2.465441449417939,True
192,ENSR00000147922,-0.4772555860998544,0.001226103393411093,0.003424195487298337,2.465441449417939,True
193,ENSR00000045534,-0.8996860195803075,0.0012956480038902169,0.00359976429946818,2.44372593445257,True
194,ENSR00000336446,-1.8905754098273135,0.0013314426686667606,0.0036802440944173538,2.4341233755267835,True
195,ENSR00000111344,-0.915496401845385,0.0013440145956415876,0.003696040138014366,2.432263321103581,True
196,ENSR00000289078,-0.9143444852048577,0.0013688175569205139,0.0037451404222342997,2.4265318939970424,True
197,ENSR00000080924,-1.4539433570612197,0.0014066777442701733,0.0038292894149576937,2.416881808745246,True
198,ENSR00000074384,0.4432724969182541,0.0014196946596444395,0.00384530362587112,2.4150693625376376,True
199,ENSR00000043065,-0.626641998754265,0.0014457817954574167,0.003896381938757738,2.4093384784451577,True
200,3:31646637-31652637,-0.6261997912299115,0.0014590138824128952,0.003912480013037564,2.4075478680396594,True
201,1:3214523-3220523,-0.822667069112306,0.0014989019963484902,0.0039780008556791965,2.400335127793606,True
202,ENSR00000133396,-0.5893407402880131,0.0015129687855551677,0.0039780008556791965,2.400335127793606,True
203,ENSR00000123009,0.553819529343219,0.0014985417046582726,0.0039780008556791965,2.400335127793606,True
204,ENSR00000292717,-0.8137916459299385,0.0015129687855551677,0.0039780008556791965,2.400335127793606,True
205,ENSR00000045535,-0.9388724087390478,0.0015267173233278078,0.003994663287736351,2.3985198217169277,True
206,ENSR00000095759,-1.2349250206319289,0.0015546098809920254,0.004047993844708704,2.3927601565464878,True
207,1:205554617-205560617,-0.33314727241996284,0.0016118078245744673,0.0041567675475867845,2.3812442611861173,True
208,ENSR00000266090,-0.9297810306509335,0.0016118078245744673,0.0041567675475867845,2.3812442611861173,True
209,ENSR00000141543,-0.5439836791224005,0.0016264325337977039,0.0041745101700807734,2.3793944765662993,True
210,ENSR00000256319,-0.3062352812725924,0.001641127447883463,0.0041922639545459075,2.3775513809876228,True
211,ENSR00000263062,-0.5008803243037417,0.0016860545556990282,0.00428671417698951,2.367875472751202,True
212,4:54002594-54008594,0.5557299794905399,0.001747681265755871,0.004422536160762509,2.3543286074051437,True
213,ENSR00000157317,-0.5605822356226752,0.0017633807349390713,0.0044414122249166335,2.3524789163786233,True
214,ENSR00000151630,-0.5171573575994731,0.0018113730055452784,0.004499216820225369,2.3468630773926686,True
215,15:80416872-80422872,-1.193681045952517,0.001810474156979128,0.004499216820225369,2.3468630773926686,True
216,ENSR00000157318,-0.540854465431385,0.0018113730055452784,0.004499216820225369,2.3468630773926686,True
217,ENSR00000251119,-0.5571493516140753,0.0018275975194446108,0.004518692949452501,2.344987168491546,True
218,ENSR00000035403,0.5385681686167978,0.001844012543054287,0.004538460094549136,2.3430914788355865,True
219,4:745911-751911,-0.6957708116806456,0.0018771916730173331,0.004599119598892466,2.3373252965656284,True
220,ENSR00000036645,-0.5841356591022887,0.0020333608146157174,0.004959192213022044,2.304589058589902,True
221,ENSR00000234909,-0.6703531223727275,0.0021065379710107457,0.005114522371057621,2.2911949174355866,True
222,ENSR00000229028,-0.284993954137225,0.0021566895491103794,0.005212805681482038,2.2829284640300114,True
223,ENSR00000240118,-0.5825513782077366,0.0022014369662812427,0.0052736645547803995,2.277887498099846,True
224,ENSR00000111372,-0.43695076240248876,0.0022014369662812427,0.0052736645547803995,2.277887498099846,True
225,ENSR00000017507,-0.45292381129764275,0.0023613978062567514,0.005631829281293757,2.249350518517189,True
226,1:204712056-204718056,-0.40698380188625305,0.002380260534978702,0.005651808054420794,2.247812595995702,True
227,ENSR00000329627,-0.4684657868926457,0.0025319363398330487,0.0059594484155895775,2.224793935083814,True
228,ENSR00000266089,-0.8462880571411417,0.0025319363398330487,0.0059594484155895775,2.224793935083814,True
229,ENSR00000205038,-0.49699188596756444,0.0025987029442213635,0.0060900038562405,2.215382432368202,True
230,ENSR00000189499,-0.9657935295027573,0.002690281492109917,0.006277323481589807,2.2022254908092807,True
231,ENSR00000045533,-0.8379354738666117,0.0027371681684476667,0.006359196736177984,2.1965977389234768,True
232,ENSR00000004193,-0.7255975062264025,0.0028086577888812416,0.006497281322776778,2.187268328511758,True
233,ENSR00000032534,-0.44851258415299255,0.0028329452510145606,0.0065254593602429405,2.1853889107181526,True
234,10:29425732-29431732,-0.38214848831620185,0.002882342809587711,0.00661099052922458,2.17973346500035,True
235,ENSR00000164702,-0.6177870620421347,0.002932274674238745,0.006697017158536794,2.1741185883494256,True
236,ENSR00000169429,-0.539302122847145,0.0030345140079690944,0.006901278693229291,2.1610704341955485,True
237,ENSR00000312846,0.539058427443038,0.003205148227707531,0.00725871804510235,2.1391400728396275,True
238,ENSR00000306107,0.5016478313661671,0.0032488080158251153,0.007323037276591961,2.1353087551602963,True
239,ENSR00000124833,0.21173716622498118,0.0032607216073878864,0.007323037276591961,2.1353087551602963,True
240,ENSR00000256888,-0.7557793570914464,0.003304263783538529,0.007390033939117291,2.131353567080477,True
241,ENSR00000210351,-0.37923822184589234,0.0035360339008182686,0.007875711870004326,2.10371018074572,True
242,ENSR00000143550,-0.5783183473840172,0.003878570736593772,0.008567826340262472,2.067129344724061,True
243,ENSR00000199891,-0.5906145282647016,0.003878570736593772,0.008567826340262472,2.067129344724061,True
244,ENSR00000216129,-0.5522968068592465,0.004010401643341373,0.008787018234800811,2.0561584723508552,True
245,ENSR00000142545,-0.6235975633540931,0.004010401643341373,0.008787018234800811,2.0561584723508552,True
246,ENSR00000343627,-0.5204830590222437,0.0040439348744915156,0.008824619017615089,2.0543040351887587,True
247,ENSR00000156547,0.47137984729365656,0.004076148506878072,0.008859048569384197,2.052612917306373,True
248,5:1126904-1132904,-0.7456314908378187,0.004249975773394003,0.009199746754455292,2.036224127508401,True
249,ENSR00000261119,-0.39864849965050503,0.004467020629922972,0.009630896478113927,2.0163332853181344,True
250,ENSR00000223718,-0.6056623006431573,0.00461720244510614,0.009915028358215974,2.0037060393205945,True
251,ENSR00000129352,-0.45144367408150593,0.004655424830734642,0.009957436443515762,2.0018524569315375,True
252,ENSR00000001590,-0.3143554640788506,0.004732607733825476,0.010082512128584709,1.9964312468929453,True
253,ENSR00000241445,-0.7492572466202396,0.0048904580065304,0.010377782935117659,1.983895417382323,True
254,ENSR00000300172,0.7569727347472989,0.004930215773544485,0.010421122752707755,1.9820854884225092,True
255,ENSR00000261745,-0.6836514864884355,0.0051781288760687294,0.010859966786774495,1.9641715029555162,True
256,ENSR00000322368,-0.40138012789356964,0.0051781288760687294,0.010859966786774495,1.9641715029555162,True
257,ENSR00000218547,-0.345139916400985,0.0052205255163186425,0.010906446718200574,1.962316717975418,True
258,ENSR00000102172,-0.67513459107183,0.005349333778737129,0.011132397323317809,1.9534113017769896,True
259,ENSR00000211706,0.4334671046385685,0.005392993819332992,0.011180091033155702,1.951554660220952,True
260,ENSR00000261220,-0.5100337244208029,0.005846890192077929,0.012074612312375492,1.9181268045349589,True
261,ENSR00000324472,-0.4934421125585652,0.005894050254634527,0.01212554613453439,1.9162986916639901,True
262,ENSR00000025461,-0.6417698675176268,0.005941699198680731,0.012177094555471155,1.9144563216414687,True
263,ENSR00000113754,-0.6254842390208687,0.006284462218452904,0.012830777029341347,1.891747042039976,True
264,ENSR00000123167,-0.627521209729028,0.006592383915362187,0.013408660114642335,1.872614617665941,True
265,ENSR00000177511,-0.6649041385337657,0.006803834740577664,0.013786717763802109,1.8605391150233188,True
266,ENSR00000113753,-0.6864982931358516,0.007192422456312702,0.014519534471732385,1.8380473078507233,True
