,eRNA,log2FC,p_value,q_value,-log10qval,rejected
21,ENSR00000115690,-1.9890360996142211,1.1191082691730829e-99,1.7346178172182786e-98,97.76079619704414,True
22,ENSR00000047484,-2.4150383019361614,3.11397684276086e-99,4.6168091451367536e-98,97.33565807843287,True
23,ENSR00000189170,-1.897860125561051,7.0017142875208955e-99,9.948269050185937e-98,97.00225247778177,True
24,ENSR00000263062,-2.0210699242215506,8.01797115525669e-99,1.0936512655770125e-97,96.96112114014161,True
25,ENSR00000317983,-1.8975668194659947,8.515629722977868e-99,1.1168575905905588e-97,96.95200219981508,True
26,ENSR00000043150,-2.694439914752684,1.2451764489963596e-98,1.572611737436143e-97,96.80337848723218,True
27,ENSR00000173659,-1.479750020408147,2.4305634773790618e-98,2.9600790920937863e-97,96.5286966846164,True
28,ENSR00000037509,-1.9793350601194493,4.235393665962825e-98,4.980238758942494e-97,96.30274983611466,True
29,ENSR00000012140,-2.367429095508383,4.634209243969405e-98,5.267551173978557e-97,96.27839123655166,True
30,ENSR00000084375,-3.5307865786756545,5.740436858164872e-98,6.314480543981359e-97,96.1996623705499,True
31,ENSR00000011940,-2.6733835187697834,1.0926699907890385e-97,1.1643764589345691e-96,95.93390658359922,True
32,7:43612394-43618394,-1.8295130328602411,3.8782706733298735e-97,4.007546362440869e-96,95.39712144468541,True
33,ENSR00000066199,-2.9350155420780033,1.2433446459846343e-95,1.2470015420022362e-94,93.90413300948646,True
34,ENSR00000232019,-2.581190125204291,2.3666208224425788e-95,2.3057648584369124e-94,93.63718498407093,True
35,ENSR00000333924,-2.583609385179567,2.4466728886707973e-95,2.3175429306576163e-94,93.6349722121457,True
36,20:52073511-52079511,-2.141996574744826,2.653921341504649e-95,2.445911290413744e-94,93.61155929823286,True
37,ENSR00000239995,-2.130294651747535,4.321286946858589e-95,3.8777864444178396e-94,93.4114161118547,True
38,6:13297186-13303186,-3.0486998258534546,6.554280960279481e-94,5.730794378090521e-93,92.24178517382504,True
39,ENSR00000334367,-3.3729999228938463,6.836181446425224e-94,5.827844683077504e-93,92.23449203105805,True
40,ENSR00000014716,-3.2393772973203254,1.4246508192040198e-93,1.1848925106062701e-92,91.92632104557617,True
41,ENSR00000218547,-1.4483591647856977,3.2340531088626194e-93,2.5646793258654726e-92,91.59096692907589,True
42,ENSR00000092144,-3.011023551689892,3.184872445169857e-93,2.5646793258654726e-92,91.59096692907589,True
43,ENSR00000253851,-2.247349694401699,8.113729880613126e-93,6.288140657475172e-92,91.20147775226094,True
44,5:138939407-138945407,-1.6794896927794856,5.244925611598975e-92,3.9744880745672235e-91,90.40071880177685,True
45,ENSR00000066198,-2.796818019298215,7.376733113684379e-92,5.468404329926898e-91,90.26213938149189,True
46,ENSR00000265454,-1.819644891904252,7.593876160952128e-92,5.509599512520587e-91,90.25887996844833,True
47,ENSR00000053727,-2.0415025156524287,2.3170003018881827e-91,1.646035631133063e-90,89.78356076800772,True
48,ENSR00000149479,-2.1521278344769272,2.6391643490023706e-91,1.8366429449179762e-90,89.73597526510078,True
49,ENSR00000033973,-2.2141615561265073,6.533900264188046e-90,4.456119980176247e-89,88.35104312438123,True
50,ENSR00000301957,-2.8499482585207048,1.6062711512862345e-89,1.0739969854678548e-88,87.96899693762764,True
51,ENSR00000066197,-2.62533060503571,2.169401060226625e-89,1.4226264644947676e-88,87.84690911657368,True
52,ENSR00000211832,-2.204088757608817,3.1018366601864887e-89,1.995710002119986e-88,87.69990256606926,True
53,4:17479163-17485163,-2.1147911434040028,4.847823839420299e-89,3.0613109800783745e-88,87.51409255081039,True
54,ENSR00000175995,-2.0609597398803774,1.7304803090735022e-88,1.0728977916255714e-87,86.96944164862795,True
55,ENSR00000031041,-1.583131818392372,1.973976951112566e-88,1.2020109648739019e-87,86.92009157063401,True
56,ENSR00000211831,-2.093722548674237,3.905880191447568e-88,2.3366756934800364e-87,86.63140155902647,True
57,ENSR00000142648,-2.353695776381339,4.119650192574566e-88,2.4220701994274603e-87,86.61581327375194,True
58,ENSR00000017505,-1.5409066794475919,5.09749922486516e-88,2.9461817553881685e-87,86.53074046423906,True
59,2:159238398-159244398,-2.030104893755313,6.001365572940992e-88,3.4107761006214634e-87,86.46714678878847,True
60,ENSR00000155787,-2.219808896369327,2.5451058933195694e-87,1.4227559174130706e-86,85.84686959943286,True
61,ENSR00000305257,-2.2092291555275914,3.944129388208082e-87,2.169271163514445e-86,85.66368615685751,True
62,ENSR00000240266,-1.9943361619802025,1.2361134597904269e-86,6.690709361722786e-86,85.17452783506475,True
63,ENSR00000020877,-1.84269678004581,1.3641543420018273e-86,7.268384853478486e-86,85.13856208531048,True
64,ENSR00000300734,-2.1295295854631737,2.037174105900422e-86,1.0687328770954521e-85,84.97113083033865,True
65,ENSR00000309925,-1.5767182308303433,2.1026914610934334e-86,1.0863905882316073e-85,84.96401400548697,True
66,ENSR00000256952,-1.8308907873892883,3.1167238743675767e-86,1.5862728972527517e-85,84.79962209597447,True
67,ENSR00000243144,-1.6134782519804514,7.00939369957838e-86,3.515004781700334e-85,84.4540740798434,True
68,ENSR00000017506,-1.4469546221783438,7.413714500867766e-86,3.663879195356389e-85,84.43605885423318,True
69,ENSR00000240267,-2.137945051700767,2.667786580954336e-85,1.2995931772934693e-84,83.88619257731442,True
70,ENSR00000216088,-1.5824231036785281,8.144525650617713e-85,3.911666544874141e-84,83.40763817430712,True
71,ENSR00000146558,-2.892021557241918,1.091114212409429e-84,5.167638144883546e-84,83.28670790468448,True
72,ENSR00000117838,-1.36994001261222,1.3304440977039249e-84,6.214814209822443e-84,83.20657184994349,True
73,ENSR00000326714,-1.265432051631564,4.214637575253707e-84,1.9421505583263703e-83,82.71171710598524,True
74,ENSR00000130992,-1.8040363919506168,4.875265664917598e-84,2.2166207889825344e-83,82.654308597972,True
75,ENSR00000191818,-1.710814904613213,6.705739624003645e-84,3.0087594891911092e-83,82.52161252701293,True
76,ENSR00000319047,-1.6969846646504174,2.9749198463079747e-83,1.3174645033649603e-82,81.88026107721629,True
77,ENSR00000240268,-1.8856187784834417,5.687457132436574e-83,2.486439592513938e-82,81.60442208738955,True
78,21:46580904-46586904,-1.9014656709140754,1.0421952239992364e-82,4.4985895111865776e-82,81.34692363367593,True
79,ENSR00000240269,-1.8655945098942552,2.6341420208339295e-82,1.1228030363804623e-81,80.94969642157955,True
80,ENSR00000114581,-1.6380427654423049,2.7827284937413395e-82,1.1714943411923416e-81,80.93125980488595,True
81,ENSR00000017507,-1.293291808174688,4.2710615787563453e-82,1.7761365833608704e-81,80.75052364040474,True
82,ENSR00000337480,-1.8550349043231626,6.944513599952003e-82,2.8531073946790757e-81,80.54468188062519,True
83,ENSR00000144337,-1.9274265897896574,1.8261190001757488e-81,7.413173560237266e-81,80.12999583188002,True
84,ENSR00000326719,-1.3219388076455678,4.855861646560079e-81,1.9480574370317493e-80,79.71039824241726,True
85,ENSR00000218572,-1.126151761065528,8.395108930476402e-81,3.3287583084795966e-80,79.47771773656582,True
86,13:76589783-76595783,-1.1027373982394968,4.390534007457931e-80,1.7208874672909822e-79,78.76424752823866,True
87,ENSR00000061665,-1.6666404624873403,1.014857301752051e-79,3.932572044289198e-79,78.40532331240445,True
88,9:127097470-127103470,-1.9402992116359699,1.7289655062092405e-79,6.62446334401518e-79,78.17884929870031,True
89,ENSR00000324472,-1.3132770758804746,6.981151511427641e-79,2.6450807393298063e-78,77.57756106687634,True
90,ENSR00000282063,-1.6921385214853881,8.119121308313069e-79,3.0424399627854467e-78,77.51677798305295,True
91,ENSR00000216845,-1.7313711103860552,8.97874543613721e-79,3.327991514916075e-78,77.47781778966191,True
92,ENSR00000065199,-1.4012159551997951,2.2182965220767e-78,8.1337539142812335e-78,77.0897089712585,True
93,ENSR00000292478,-1.0714125971831001,4.612046159627317e-78,1.67309334088608e-77,76.77647982932992,True
94,ENSR00000060908,-1.6443168041385814,5.486225344015183e-78,1.9692661497991345e-77,76.70569558422864,True
95,ENSR00000090018,-1.6681882131485255,6.374911378240672e-78,2.264421645812572e-77,76.64504270230712,True
96,5:1562421-1568421,-1.469485096883195,1.0651316804479458e-77,3.744431990028345e-77,76.42661405307952,True
97,ENSR00000187000,-1.524790200637511,2.757664556815026e-77,9.595547080346162e-77,76.01793025936496,True
98,ENSR00000123167,-1.524437232861669,3.830900306731279e-77,1.306337004595366e-76,75.88394477072107,True
99,ENSR00000148474,-1.6800769964168973,3.818178971926675e-77,1.306337004595366e-76,75.88394477072107,True
100,ENSR00000060909,-1.6258598647327942,4.1072983218086155e-77,1.3867215126106315e-76,75.85801074705942,True
101,ENSR00000085211,-1.2835397132626591,6.599037782636754e-77,2.206148905763856e-76,75.65636517785727,True
102,ENSR00000265724,-1.4205878315515337,3.983482037023043e-76,1.318803276334813e-75,74.87981998259929,True
103,ENSR00000313236,-1.3337775631583673,3.0964819671816213e-75,1.015288798854743e-74,73.99341040513114,True
104,ENSR00000088030,-1.142004867109287,7.063507293407583e-75,2.293958082906653e-74,73.63941452214908,True
105,ENSR00000165726,-1.4424516207365232,8.102684308792205e-75,2.606618254054851e-74,73.58392256771816,True
106,ENSR00000218550,-1.5326010031102137,3.1559538519851495e-74,1.0057759472214355e-73,72.99749875459092,True
107,ENSR00000242410,-1.1581768213002503,5.309708209494425e-74,1.676491203182962e-73,72.77559872104167,True
108,ENSR00000167396,-1.686412889487575,5.556771577746188e-74,1.7384028513866513e-73,72.75984957434258,True
109,ENSR00000218551,-1.5763009804488672,1.1056304044627989e-73,3.427454253834677e-73,72.46502833301977,True
110,ENSR00000313719,-1.4564957652030144,2.113098258471656e-73,6.491590145394907e-73,72.18764890770167,True
111,ENSR00000168733,-2.2417783541698038,4.2200192350460846e-73,1.2848451420988527e-72,71.89114921317683,True
112,ENSR00000263612,-0.8596075926888299,5.66060172564329e-73,1.70819928180917e-72,71.767461465063,True
113,5:37099086-37105086,-1.2827043100365205,6.56589211513673e-73,1.964008080054057e-72,71.70685672983029,True
114,ENSR00000141543,-1.243005830369528,1.3640087774814078e-72,4.0445825488796533e-72,71.39312629631964,True
115,ENSR00000186035,-1.3649715742092203,2.5775457609393284e-72,7.577095728278543e-72,71.12049722588235,True
116,ENSR00000186034,-1.3650135030547197,3.0263266550032397e-72,8.820319567146195e-72,71.05451567975095,True
117,ENSR00000021137,-1.5955642637507237,7.213469261637269e-72,2.084570354422295e-71,70.68098344281556,True
118,8:629756-635756,-1.717170296068155,1.893203939483738e-70,5.425063389613064e-70,69.26559518289909,True
119,12:22326820-22332820,-1.7782907039996527,2.5893790732383215e-70,7.358152199785564e-70,69.13323123324267,True
120,ENSR00000256748,-1.786024248522463,6.081496220595827e-70,1.7138762076224603e-69,68.76602055014213,True
121,ENSR00000264041,-0.9941816389089029,1.3891677375311832e-69,3.8828376926076514e-69,68.41085076311816,True
122,ENSR00000195824,-1.2341728395432392,2.0392724849140794e-69,5.65359282403009e-69,68.24767547293257,True
123,ENSR00000341825,-1.4168937941360442,4.0700796506711267e-69,1.1192719039345598e-68,67.95106439780238,True
124,ENSR00000230605,-1.7815686752246918,6.195589186967826e-69,1.6901567302048228e-68,67.77207302088512,True
125,ENSR00000241399,-0.9757386336624384,6.637637140299189e-69,1.7963764006682726e-68,67.74560265897944,True
126,ENSR00000329966,-1.4304547648670014,2.1242309199898236e-68,5.7036436513112586e-68,67.24384761588823,True
127,22:38017128-38023128,-1.8841847017510593,2.9658040407817473e-68,7.901087327395123e-68,67.1023131381028,True
128,ENSR00000011926,-1.8695259060225997,3.2973542236226755e-68,8.716261939963818e-68,67.0596697268687,True
129,ENSR00000195227,-1.9628580636370847,1.2395803654727233e-67,3.2515146509707587e-67,66.48791428476805,True
130,1:116485310-116491310,-1.8595407170396443,2.2985920113972838e-67,5.983357831194456e-67,66.22305502365533,True
131,ENSR00000179202,-2.0770015570822533,4.211807146528115e-67,1.0798693511023213e-66,65.96662878481635,True
132,ENSR00000314379,-2.076913584963853,4.211807146528115e-67,1.0798693511023213e-66,65.96662878481635,True
133,ENSR00000109507,-0.9235392224785299,1.5252794181949921e-66,3.8814946388394953e-66,65.41100100935218,True
134,ENSR00000062625,-1.6715741923988752,9.265560909686703e-66,2.340412052002345e-65,64.63070767414676,True
135,ENSR00000117718,-1.0425399355565677,1.7763433649550837e-65,4.453919760659438e-65,64.35125761123928,True
136,ENSR00000243859,-1.2491725406520633,3.4423431896700238e-65,8.568168085237067e-65,64.0671120223612,True
137,ENSR00000229548,-1.7301280893609186,4.512939175947828e-65,1.1151538108682679e-64,63.952665227141026,True
138,ENSR00000074634,-1.5639293210848555,4.5547971397937006e-65,1.1173998738630588e-64,63.9517913820009,True
139,ENSR00000341824,-1.3122172020102514,1.3673981533286416e-64,3.3305912163219056e-64,63.47747866763607,True
140,ENSR00000284906,-1.091570748427982,2.372730467249379e-64,5.738305598099562e-64,63.24121632677071,True
141,ENSR00000100122,-1.0915433364955105,2.4161865702828894e-64,5.802250848355389e-64,63.23640349930075,True
142,1:67399291-67405291,-1.4495191317076213,2.5591051779742018e-64,6.102481578246173e-64,63.21449352292726,True
143,ENSR00000206092,-1.7094952977646105,3.514846972108672e-64,8.323352899229563e-64,63.07970169146113,True
144,ENSR00000158215,-1.3437640248260454,3.9545385297161044e-64,9.299983714711666e-64,63.03151781194252,True
145,ENSR00000136905,-1.2290895337064789,4.7974133102156766e-64,1.1204917388928395e-63,62.95059134106241,True
146,ENSR00000130536,-0.9621072608081849,2.5334707154508316e-63,5.876962680059412e-63,62.23084706713752,True
147,ENSR00000257014,-1.9697714616574444,2.9987780234554504e-63,6.909346662150733e-63,62.160563016943804,True
148,ENSR00000197050,-1.3662689724986266,5.638349471050733e-63,1.2903873621666443e-62,61.88927989900422,True
149,ENSR00000197051,-1.365825673533117,1.172471026708954e-62,2.6654174673850225e-62,61.574234760527574,True
150,ENSR00000229547,-1.6554632914618608,2.3063691142302153e-62,5.208422966572871e-62,61.283293754741365,True
151,ENSR00000296389,-1.236242636130865,3.0966505934653654e-62,6.947091134024274e-62,61.15819700388306,True
152,ENSR00000243860,-1.1836312721123021,3.306016577692893e-62,7.368311457472396e-62,61.13263202485752,True
153,ENSR00000143580,-1.417634411637532,6.78260550918295e-62,1.501862648461939e-61,60.82336978353867,True
154,ENSR00000035554,-1.3083054625488442,1.3889565286240684e-61,3.0557043629729508e-61,60.51488866571817,True
155,ENSR00000011610,-1.0574360381063626,3.3986919649226585e-61,7.429192051529657e-61,60.129058414589586,True
156,ENSR00000039212,-1.050855573491538,1.0245663301854142e-60,2.2253319655619509e-60,59.65260519364583,True
157,ENSR00000263774,-1.071474085200431,2.1579467291431844e-60,4.65734072555586e-60,59.33186198843279,True
158,ENSR00000216129,-1.2699047598685935,4.3668231240258885e-60,9.365325064734768e-60,59.028477143929905,True
159,ENSR00000246727,-1.173134754361457,4.8086585117409944e-60,1.0248453453147994e-59,58.98934166704136,True
160,ENSR00000302853,-1.315705890635757,6.628767404100048e-60,1.4039811706820598e-59,58.8526387166533,True
161,ENSR00000021140,-1.1324052890005967,1.5423372923670017e-59,3.2465247944268366e-59,58.48858127597569,True
162,ENSR00000021139,-1.1277615378460628,1.1281888299567199e-58,2.360198717884917e-58,57.627051429891054,True
163,ENSR00000247300,-1.1588246320546909,5.521716430626107e-58,1.1481129895387211e-57,56.94001536950033,True
164,ENSR00000148786,-1.4742921617912235,7.590329580569453e-58,1.5686681133176869e-57,56.8044689313661,True
165,ENSR00000115682,-0.9470563418531719,8.708905841710417e-58,1.7889981277248507e-57,56.74739011394308,True
166,17:43340887-43346887,-1.211284008961994,1.311114599107646e-57,2.677186097579086e-57,56.572321438920426,True
167,ENSR00000095059,-1.1335394480056822,4.895096358905469e-57,9.935880109445028e-57,56.0027936575178,True
168,3:88159307-88165307,-0.9348709871324293,2.5343418803427446e-56,5.113672078088023e-56,55.29126712520351,True
169,ENSR00000318131,-0.8568113472119294,2.8942174403946383e-56,5.805459689262186e-56,55.236163386156974,True
170,ENSR00000328842,-0.8603997276177239,3.9479696642689576e-56,7.872851786641605e-56,55.103867924456566,True
171,ENSR00000229546,-1.4669520119386148,4.095302978472404e-56,8.119176253831918e-56,55.09048803068034,True
172,ENSR00000155785,-0.9613224970532532,6.72466622975621e-56,1.3254977944201547e-55,54.87762099058042,True
173,ENSR00000243861,-1.0487567357198961,2.268441540746653e-55,4.445623939049475e-55,54.35206727760267,True
174,6:135028772-135034772,-0.895293734757142,4.590576786904006e-55,8.945066767624378e-55,54.04841641343058,True
175,ENSR00000084403,-1.0318772757532209,7.585863793016563e-55,1.469761109896959e-54,53.832753248302545,True
176,ENSR00000304731,-1.9498353159040747,1.1843237311084303e-54,2.2816632333783884e-54,53.64174845574532,True
177,ENSR00000167191,-1.3269730738578918,1.975341942990146e-54,3.7842224862901113e-54,53.42202333798705,True
178,ENSR00000119678,-1.5536037048551958,2.2757539573889874e-54,4.3353748573723167e-54,53.36297334537348,True
179,ENSR00000300474,-1.8973416032543584,4.8376996940826666e-54,9.164753309345496e-54,53.037879220590675,True
180,15:72322062-72328062,-1.08902742156842,5.787933542479516e-54,1.0904338883897874e-53,52.96240066000538,True
181,ENSR00000189515,-0.831275478498821,8.063044329744522e-54,1.5107132507927923e-53,52.82081796148263,True
182,ENSR00000118679,-0.6249356071885501,1.5412646796531501e-53,2.871974075200679e-53,52.54181948471111,True
183,ENSR00000329983,-1.639829897159342,3.047621683226499e-53,5.6480380107621535e-53,52.24810238918559,True
184,ENSR00000304730,-1.7778448611007802,4.675377393802914e-53,8.617857790739427e-53,52.06460067678359,True
185,8:42525589-42531589,-0.9231580157526809,5.602280521788297e-53,1.0270847623278546e-52,51.98839371385917,True
186,ENSR00000199892,-1.0741759898441128,1.0451289495033324e-52,1.905823378506077e-52,51.719917349917225,True
187,ENSR00000166220,-0.9640691358755592,1.1098475445645286e-52,2.0130745356197036e-52,51.6961401447293,True
188,ENSR00000335113,-1.4402020217130918,1.1720720297807833e-52,2.1146908050542177e-52,51.67475312307625,True
189,ENSR00000035643,-1.0622101369725951,1.6439454203476784e-52,2.9504494123082022e-52,51.53011182726926,True
190,ENSR00000305256,-1.0611879860824642,1.726617998020812e-52,3.082600718979565e-52,51.511082724632494,True
191,ENSR00000115683,-0.8994381477248513,1.7743149148621544e-52,3.151257218583305e-52,51.50151614647621,True
192,ENSR00000155786,-1.0591014353246608,1.8483502034648233e-52,3.265737924256501e-52,51.48601867036974,True
193,ENSR00000091521,-0.8971700307077695,2.735516639632639e-52,4.808305021209947e-52,51.318007990084645,True
194,ENSR00000009999,-0.9630055834126169,5.307375856867265e-52,9.281103421496089e-52,51.03240038785663,True
195,ENSR00000067497,-1.383405070558311,6.5032822918605526e-52,1.1314383987369634e-51,50.94636908626682,True
196,ENSR00000320173,-1.296405455222417,9.949597128015617e-52,1.7222399089610787e-51,50.7639063512095,True
197,ENSR00000191293,-0.897705858594652,1.0389702770660229e-51,1.7893376993914837e-51,50.747307687860896,True
198,ENSR00000282517,-0.8905185468182989,1.575178450763779e-51,2.6991751342233596e-51,50.568768935614216,True
199,ENSR00000048941,-0.9429197785646969,2.5595100500316293e-51,4.3639646353039274e-51,50.360118777505,True
200,ENSR00000246413,-0.8867351677101415,2.5733339002396427e-51,4.365705771053324e-51,50.35994553713669,True
201,ENSR00000156405,-1.2206448802815066,4.4674448831781135e-51,7.54157774833533e-51,50.122537787324404,True
202,ENSR00000042045,-1.2481941076060346,7.223836132752128e-51,1.2134621287036823e-50,49.91597377314471,True
203,ENSR00000126014,-1.0983173870715859,9.884248875179141e-51,1.6522200325667094e-50,49.78193211647913,True
204,ENSR00000136906,-1.047142050053669,4.234704980111439e-50,7.044070235209759e-50,49.152176322407776,True
205,ENSR00000282730,-1.4634682132861128,7.107528837760166e-50,1.1765375406195227e-49,48.92939421092417,True
206,ENSR00000021141,-0.9348013224407519,1.4256881284279676e-48,2.348597351661531e-48,47.6291914331758,True
207,ENSR00000306140,-1.1633672353999973,4.4761371117919856e-48,7.338282476543591e-48,47.13440557472194,True
208,ENSR00000318780,-0.8398636937029168,6.054197392585627e-48,9.877901008955496e-48,47.00533533041985,True
209,ENSR00000238324,-1.2757622742888053,2.2548764675093105e-47,3.6614898829555945e-47,46.43634216152238,True
210,ENSR00000144301,-0.9373316318769566,3.2541340059540274e-47,5.259050692086841e-47,46.27909264299383,True
211,ENSR00000022298,-1.3295178264315675,4.815330054044044e-47,7.745412964287825e-47,46.11095542189055,True
212,4:143477815-143483815,-1.2682708335330213,8.503484943722773e-47,1.361356040286134e-46,45.86602827736107,True
213,ENSR00000216620,-1.2123246298899382,2.9605058048811162e-46,4.7174414928245826e-46,45.32629347738476,True
214,ENSR00000232320,-0.9570376852990079,6.642105336102325e-46,1.05346879981902e-45,44.97737832219835,True
215,ENSR00000254381,-0.8390718928155884,1.5626235762165185e-45,2.4669196272677444e-45,44.607844999680395,True
216,ENSR00000273268,-0.9003018562629019,9.249199665305548e-45,1.44677847975651e-44,43.839597959816764,True
217,ENSR00000065684,-0.9003018562629019,9.249199665305548e-45,1.44677847975651e-44,43.839597959816764,True
218,ENSR00000065683,-0.900189172187767,9.53212887798985e-45,1.4842264599975063e-44,43.828499830307756,True
219,ENSR00000013533,-1.0970601267279467,1.8428481802188285e-44,2.8564146793391845e-44,43.54417874371811,True
220,ENSR00000073731,-1.2842357654623946,3.114694709405733e-44,4.805931655689389e-44,43.31822240951381,True
221,ENSR00000161710,-1.49702377705503,3.257791016624454e-44,5.004084399409634e-44,43.300675374060795,True
222,7:55459359-55465359,-0.9917235564177819,5.879769356508036e-44,8.991037446498836e-44,43.04619019355103,True
223,ENSR00000177388,-0.9663690023242294,6.741738478209795e-44,1.0263092951203305e-43,42.988721737741294,True
224,ENSR00000074563,-0.8768285705921719,2.248429459258813e-43,3.407619758254468e-43,42.467548872269475,True
225,ENSR00000157842,-0.9013243262228972,3.664962618213742e-43,5.52987722482693e-43,42.25728451086024,True
226,ENSR00000014087,-0.9380026424656692,7.856120819408661e-43,1.1801485459992747e-42,41.928063324348535,True
227,ENSR00000228046,-0.9787233814587055,1.387293709972849e-42,2.074855943424305e-42,41.68301205083031,True
228,ENSR00000060540,-1.6349827249751094,1.944086455867517e-42,2.8949060325363466e-42,41.53836552872869,True
229,ENSR00000011593,-0.6434644109306036,2.3222857015503324e-41,3.443040974907232e-41,40.46305780881719,True
230,ENSR00000013692,-0.28675772258023313,2.7112464798910913e-41,4.0023162322201827e-41,40.397688599737194,True
231,ENSR00000270299,-0.8318084949633886,8.662144946979916e-41,1.2731859598793757e-40,39.89510815922833,True
232,ENSR00000013281,-0.7574903249750871,1.5742592858380471e-40,2.3039588689732795e-40,39.63752527834665,True
233,ENSR00000097932,-1.0115525012530497,2.145969004788956e-40,3.127245430055701e-40,39.50483803345609,True
234,ENSR00000102172,-0.9733477115131804,4.377907830291574e-40,6.341699498777209e-40,39.19779434085116,True
235,ENSR00000307817,-0.9352391335490868,4.3889767792123796e-40,6.341699498777209e-40,39.19779434085116,True
236,ENSR00000263789,-0.7578749208936819,6.739135984317392e-40,9.696393968996753e-40,39.013389747232516,True
237,ENSR00000095058,-0.8785256425692468,1.0965394022772787e-39,1.5710921688090422e-39,38.80379833613698,True
238,ENSR00000097931,-1.0060697004211312,1.880890247709284e-39,2.6836132822965098e-39,38.57128006729035,True
239,ENSR00000338188,-0.9294321455949721,2.4132007624331066e-39,3.428756083290372e-39,38.464863408862556,True
240,ENSR00000213692,-0.7878452638421769,1.1618849383399863e-38,1.6439948712611423e-38,37.78409954165391,True
241,ENSR00000219791,-0.803532182077116,1.8975900027132626e-38,2.673876822005052e-38,37.57285860334018,True
242,ENSR00000097929,-1.051370135483274,2.0015807698185496e-38,2.8088026440663596e-38,37.551478774719406,True
243,ENSR00000243869,-0.9928374656076032,2.8871701409995753e-38,4.034938598692029e-38,37.394163069728066,True
244,ENSR00000172804,-0.8609444807352078,3.474477048767252e-38,4.835904790325032e-38,37.31552225815111,True
245,ENSR00000013280,-0.7224531721639759,3.580539061810207e-38,4.963267561289758e-38,37.30423231209674,True
246,ENSR00000151247,-0.7768612959864057,7.17265973057694e-38,9.902335903347111e-38,37.004262345779146,True
247,ENSR00000169561,-1.0897321096943755,7.792632203200666e-38,1.0714869279400916e-37,36.97001312294984,True
248,ENSR00000199891,-0.8490237852159489,1.1979031554206182e-37,1.6405019116402843e-37,36.78502325920397,True
249,ENSR00000169560,-1.063073000064079,2.2550782910393475e-37,3.07592678897767e-37,36.512024005516054,True
250,ENSR00000147777,-1.0297384136585068,8.32324037651836e-37,1.1307669196783907e-36,35.94662690518011,True
251,ENSR00000309103,-0.9516548206713793,1.277213991985174e-36,1.7282935367735885e-36,35.762382494163525,True
252,ENSR00000097930,-0.9777624950059974,2.095280383580466e-36,2.8240735604780194e-36,35.54912399512249,True
253,1:148876276-148882276,-0.6982559916792557,2.366765358137738e-36,3.177429083169168e-36,35.49792413365578,True
254,ENSR00000192873,-0.8121554548841667,3.12963933349039e-36,4.1851255400793054e-36,35.378291510061175,True
255,ENSR00000161712,-1.2172329931551957,5.6513748556169124e-36,7.527807913145965e-36,35.12333147131899,True
256,ENSR00000243982,-0.6712082689848823,2.0691344501623088e-35,2.745427422199795e-35,34.561390032761295,True
257,22:43152977-43158977,-0.8130043104135706,4.775991865385662e-35,6.312454364715158e-35,34.19980174855234,True
258,ENSR00000205037,-0.6554426657359673,8.481264054765935e-35,1.1166451902220787e-34,33.95208480039124,True
